Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659383337.1867886, 45.0, 60.0, 0.1, 5, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_3 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_1 (A),IsCH_3 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A),TsCH_1 (s),TsCH_3 (s),TsCH_6 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s),TsCH_12 (s),TsCH_14 (s),TsCH_15 (s),TsCH_16 (s)
51.8,51.5333,0.00090,5.20772e+01,5.21195e+01,5.35329e+01,5.35329e+01,5.35329e+01,5.35330e+01,5.35326e+01,5.35314e+01,5.35328e+01,5.35329e+01,5.35327e+01,5.35324e+01,2.42748e-05,2.35698e-05,6.37770e-09,7.42078e-09,6.25849e-09,5.03659e-09,1.16328e-08,3.10540e-08,7.60953e-09,6.34789e-09,1.00732e-08,1.50800e-08,1659386335.3173568,1659386335.7830186,1659386336.2455873,1659386336.7081714,1659386337.170787,1659386337.633422,1659386338.097136,1659386338.559982,1659386339.0227082,1659386339.4852312,1659386339.9485145,1659386340.4115846
51.8,51.5338,0.00090,5.20777e+01,5.21197e+01,5.35333e+01,5.35333e+01,5.35333e+01,5.35334e+01,5.35331e+01,5.35317e+01,5.35331e+01,5.35334e+01,5.35334e+01,5.35328e+01,2.42752e-05,2.35740e-05,8.69234e-09,8.19564e-09,8.74201e-09,6.91414e-09,1.11858e-08,3.50475e-08,1.19110e-08,6.20882e-09,7.19229e-09,1.64211e-08,1659386342.4276724,1659386342.8928478,1659386343.3561378,1659386343.8188381,1659386344.2816072,1659386344.7443242,1659386345.206869,1659386345.6697056,1659386346.1349518,1659386346.5998342,1659386347.0625567,1659386347.5257137
51.9,51.6332,-0.00030,5.21773e+01,5.22196e+01,5.36327e+01,5.36328e+01,5.36327e+01,5.36326e+01,5.36326e+01,5.36310e+01,5.36326e+01,5.36330e+01,5.36328e+01,5.36325e+01,2.42715e-05,2.35667e-05,8.20557e-09,6.67572e-09,8.58307e-09,9.30826e-09,1.05500e-08,3.62496e-08,9.72549e-09,3.65575e-09,7.16249e-09,1.23084e-08,1659386357.5941737,1659386358.0645065,1659386358.527792,1659386358.9917555,1659386359.4544938,1659386359.9177432,1659386360.380308,1659386360.842974,1659386361.3054812,1659386361.7679973,1659386362.2306838,1659386362.6934001
51.9,51.6338,-0.00030,5.21779e+01,5.22203e+01,5.36332e+01,5.36332e+01,5.36335e+01,5.36332e+01,5.36333e+01,5.36319e+01,5.36333e+01,5.36336e+01,5.36334e+01,5.36329e+01,2.42704e-05,2.35638e-05,9.57648e-09,1.01129e-08,4.35114e-09,1.03513e-08,8.88109e-09,3.14315e-08,7.56979e-09,2.51333e-09,7.24196e-09,1.42554e-08,1659386364.7069979,1659386365.1698449,1659386365.632095,1659386366.0958807,1659386366.5601025,1659386367.0239272,1659386367.4864888,1659386367.9490826,1659386368.4119911,1659386368.874618,1659386369.3373604,1659386369.800731
51.9,51.6346,-0.00030,5.21787e+01,5.22209e+01,5.36342e+01,5.36343e+01,5.36341e+01,5.36342e+01,5.36340e+01,5.36324e+01,5.36341e+01,5.36344e+01,5.36340e+01,5.36338e+01,2.42709e-05,2.35671e-05,6.43730e-09,5.71211e-09,8.26518e-09,6.77506e-09,1.06196e-08,3.73522e-08,9.04004e-09,3.43720e-09,1.05004e-08,1.29441e-08,1659386371.8176026,1659386372.2800326,1659386372.7426958,1659386373.204163,1659386373.6668396,1659386374.129774,1659386374.5921726,1659386375.0547876,1659386375.5174375,1659386375.9799147,1659386376.4442463,1659386376.9072034
51.9,51.6339,-0.00030,5.21781e+01,5.22203e+01,5.36334e+01,5.36335e+01,5.36335e+01,5.36335e+01,5.36334e+01,5.36319e+01,5.36334e+01,5.36337e+01,5.36334e+01,5.36329e+01,2.42702e-05,2.35653e-05,8.32478e-09,6.07967e-09,5.85119e-09,5.92073e-09,8.13603e-09,3.31601e-08,8.90096e-09,3.69549e-09,8.40425e-09,1.60436e-08,1659386378.9227762,1659386379.385531,1659386379.8480484,1659386380.310706,1659386380.7720957,1659386381.2348714,1659386381.697703,1659386382.1600983,1659386382.6269913,1659386383.0912793,1659386383.5526247,1659386384.0158358
51.9,51.635,-0.00030,5.21791e+01,5.22213e+01,5.36346e+01,5.36346e+01,5.36344e+01,5.36346e+01,5.36343e+01,5.36329e+01,5.36343e+01,5.36345e+01,5.36345e+01,5.36340e+01,2.42718e-05,2.35673e-05,7.43071e-09,5.97040e-09,9.25859e-09,7.19229e-09,1.16626e-08,3.42131e-08,1.14242e-08,8.71221e-09,8.33472e-09,1.62125e-08,1659386386.0349555,1659386386.4964855,1659386386.9595377,1659386387.4221961,1659386387.883944,1659386388.3480363,1659386388.8107235,1659386389.273994,1659386389.7366166,1659386390.1998158,1659386390.6625724,1659386391.1252584
52.0,51.7333,0.00010,5.22777e+01,5.23203e+01,5.37329e+01,5.37330e+01,5.37330e+01,5.37330e+01,5.37326e+01,5.37312e+01,5.37328e+01,5.37330e+01,5.37330e+01,5.37325e+01,2.42667e-05,2.35563e-05,7.19229e-09,5.75185e-09,4.61936e-09,4.70877e-09,1.20302e-08,3.45111e-08,8.87116e-09,5.32468e-09,4.90745e-09,1.30335e-08,1659386401.182654,1659386401.6443706,1659386402.1048226,1659386402.5677242,1659386403.030297,1659386403.4914536,1659386403.9493587,1659386404.412566,1659386404.875662,1659386405.3395097,1659386405.8020837,1659386406.2641852
52.0,51.733,0.00010,5.22773e+01,5.23198e+01,5.37325e+01,5.37326e+01,5.37325e+01,5.37326e+01,5.37322e+01,5.37307e+01,5.37324e+01,5.37326e+01,5.37324e+01,5.37321e+01,2.42681e-05,2.35598e-05,7.83801e-09,7.04328e-09,7.99696e-09,6.23862e-09,1.27057e-08,3.75410e-08,9.18905e-09,7.18236e-09,9.27846e-09,1.47521e-08,1659386408.2927322,1659386408.7557797,1659386409.2193935,1659386409.6819513,1659386410.145289,1659386410.6084342,1659386411.0710104,1659386411.534039,1659386411.9965258,1659386412.4598503,1659386412.92378,1659386413.3863955
52.0,51.7334,0.00010,5.22776e+01,5.23200e+01,5.37330e+01,5.37329e+01,5.37329e+01,5.37330e+01,5.37329e+01,5.37314e+01,5.37328e+01,5.37332e+01,5.37330e+01,5.37327e+01,2.42694e-05,2.35625e-05,7.33137e-09,8.71221e-09,9.09964e-09,6.65585e-09,8.87116e-09,3.32793e-08,1.00831e-08,2.56300e-09,5.85119e-09,1.24673e-08,1659386415.416254,1659386415.8797448,1659386416.3423553,1659386416.81097,1659386417.2736263,1659386417.7362204,1659386418.1988096,1659386418.661378,1659386419.1241148,1659386419.5867896,1659386420.0494273,1659386420.5118766
52.0,51.7336,0.00010,5.22778e+01,5.23203e+01,5.37330e+01,5.37331e+01,5.37330e+01,5.37332e+01,5.37329e+01,5.37314e+01,5.37330e+01,5.37332e+01,5.37332e+01,5.37328e+01,2.42688e-05,2.35607e-05,9.96391e-09,8.61287e-09,9.41753e-09,7.46051e-09,1.20103e-08,3.61005e-08,9.32813e-09,6.67572e-09,6.51677e-09,1.35402e-08,1659386422.5388122,1659386423.0041108,1659386423.4667666,1659386423.9294906,1659386424.3927095,1659386424.8555868,1659386425.318243,1659386425.7852933,1659386426.2485986,1659386426.711635,1659386427.175545,1659386427.6389732
52.0,51.733,0.00010,5.22773e+01,5.23196e+01,5.37325e+01,5.37326e+01,5.37328e+01,5.37328e+01,5.37325e+01,5.37309e+01,5.37326e+01,5.37329e+01,5.37327e+01,5.37321e+01,2.42679e-05,2.35621e-05,8.00689e-09,7.19229e-09,3.54648e-09,3.36766e-09,7.88768e-09,3.51568e-08,7.41084e-09,2.38419e-09,5.01672e-09,1.58250e-08,1659386429.6799161,1659386430.142468,1659386430.6051157,1659386431.068177,1659386431.5308626,1659386431.993855,1659386432.4565647,1659386432.9198627,1659386433.3843718,1659386433.8469472,1659386434.3096097,1659386434.7765365
52.1,51.8329,-0.00040,5.23774e+01,5.24200e+01,5.38324e+01,5.38323e+01,5.38322e+01,5.38324e+01,5.38323e+01,5.38308e+01,5.38324e+01,5.38326e+01,5.38323e+01,5.38318e+01,2.42640e-05,2.35547e-05,8.37445e-09,9.39767e-09,1.11361e-08,7.68900e-09,1.01626e-08,3.50475e-08,7.58966e-09,4.75844e-09,1.04308e-08,1.77523e-08,1659386444.8767343,1659386445.3399158,1659386445.8025784,1659386446.2654114,1659386446.7280395,1659386447.1905823,1659386447.653276,1659386448.1202967,1659386448.584587,1659386449.047929,1659386449.5106933,1659386449.9732964
52.1,51.8329,-0.00040,5.23774e+01,5.24200e+01,5.38324e+01,5.38323e+01,5.38324e+01,5.38324e+01,5.38322e+01,5.38306e+01,5.38324e+01,5.38327e+01,5.38325e+01,5.38320e+01,2.42643e-05,2.35544e-05,8.09630e-09,9.29832e-09,8.34465e-09,7.67907e-09,1.13050e-08,3.81370e-08,8.77182e-09,2.62260e-09,5.89093e-09,1.49409e-08,1659386452.0144703,1659386452.4774566,1659386452.9409177,1659386453.4040043,1659386453.8667185,1659386454.3294013,1659386454.7926183,1659386455.2558753,1659386455.7189448,1659386456.181314,1659386456.6469598,1659386457.109596
52.1,51.8331,-0.00040,5.23776e+01,5.24201e+01,5.38326e+01,5.38326e+01,5.38328e+01,5.38327e+01,5.38323e+01,5.38309e+01,5.38326e+01,5.38327e+01,5.38328e+01,5.38322e+01,2.42637e-05,2.35551e-05,8.63274e-09,7.81814e-09,4.83791e-09,7.50025e-09,1.39773e-08,3.69747e-08,8.62281e-09,6.52671e-09,5.24521e-09,1.55270e-08,1659386459.148227,1659386459.610865,1659386460.0734768,1659386460.5359225,1659386460.9986067,1659386461.461296,1659386461.9244723,1659386462.3878005,1659386462.8519006,1659386463.3163922,1659386463.779749,1659386464.2442565
52.1,51.8338,-0.00040,5.23783e+01,5.24209e+01,5.38331e+01,5.38332e+01,5.38333e+01,5.38333e+01,5.38332e+01,5.38315e+01,5.38334e+01,5.38335e+01,5.38334e+01,5.38329e+01,2.42645e-05,2.35546e-05,1.15037e-08,9.92417e-09,8.37445e-09,8.65261e-09,9.96391e-09,3.75907e-08,7.31150e-09,5.32468e-09,7.01348e-09,1.56363e-08,1659386466.2796307,1659386466.742248,1659386467.2047935,1659386467.668123,1659386468.1306894,1659386468.5934515,1659386469.0558903,1659386469.5184863,1659386469.98105,1659386470.4442513,1659386470.9068124,1659386471.3695195
52.1,51.8338,-0.00040,5.23783e+01,5.24208e+01,5.38334e+01,5.38333e+01,5.38335e+01,5.38334e+01,5.38332e+01,5.38315e+01,5.38331e+01,5.38334e+01,5.38332e+01,5.38327e+01,2.42641e-05,2.35565e-05,7.46051e-09,7.63933e-09,5.10613e-09,6.40750e-09,1.08182e-08,3.90609e-08,1.11361e-08,6.58631e-09,9.59635e-09,1.77920e-08,1659386473.391974,1659386473.8545153,1659386474.3160222,1659386474.7831345,1659386475.2458022,1659386475.7081292,1659386476.1709747,1659386476.6351073,1659386477.0963526,1659386477.5591264,1659386478.0202265,1659386478.4828458
52.2,51.9326,-0.00030,5.24773e+01,5.25199e+01,5.39320e+01,5.39321e+01,5.39320e+01,5.39320e+01,5.39321e+01,5.39304e+01,5.39321e+01,5.39323e+01,5.39322e+01,5.39315e+01,2.42604e-05,2.35502e-05,9.99371e-09,7.91748e-09,9.67582e-09,1.05401e-08,8.28505e-09,3.69151e-08,7.76847e-09,4.81804e-09,7.22210e-09,1.75436e-08,1659386488.5990384,1659386489.061651,1659386489.523986,1659386489.9865758,1659386490.4521575,1659386490.9147801,1659386491.3775487,1659386491.8401206,1659386492.3027499,1659386492.76551,1659386493.2280445,1659386493.6906836
52.2,51.9336,-0.00030,5.24783e+01,5.25209e+01,5.39332e+01,5.39332e+01,5.39331e+01,5.39331e+01,5.39328e+01,5.39315e+01,5.39332e+01,5.39333e+01,5.39331e+01,5.39326e+01,2.42603e-05,2.35501e-05,7.25190e-09,7.39098e-09,8.69234e-09,7.60953e-09,1.37389e-08,3.52859e-08,7.21216e-09,5.13593e-09,7.84794e-09,1.69178e-08,1659386495.705469,1659386496.1680331,1659386496.630602,1659386497.0932598,1659386497.556365,1659386498.0189197,1659386498.481388,1659386498.9448838,1659386499.407943,1659386499.8704197,1659386500.3332546,1659386500.7964778
52.2,51.9346,-0.00030,5.24794e+01,5.25221e+01,5.39339e+01,5.39342e+01,5.39342e+01,5.39342e+01,5.39339e+01,5.39322e+01,5.39341e+01,5.39344e+01,5.39342e+01,5.39337e+01,2.42591e-05,2.35478e-05,1.12851e-08,6.70552e-09,6.00020e-09,7.04328e-09,1.23481e-08,4.07894e-08,8.83142e-09,3.38753e-09,7.04328e-09,1.48515e-08,1659386502.8327515,1659386503.2959597,1659386503.7587008,1659386504.2200959,1659386504.682794,1659386505.1455925,1659386505.6079872,1659386506.0706885,1659386506.5320837,1659386506.9948156,1659386507.4574888,1659386507.920123
52.2,51.9343,-0.00030,5.24791e+01,5.25218e+01,5.39336e+01,5.39337e+01,5.39338e+01,5.39338e+01,5.39337e+01,5.39321e+01,5.39339e+01,5.39341e+01,5.39340e+01,5.39333e+01,2.42591e-05,2.35479e-05,1.11262e-08,9.80496e-09,8.79169e-09,7.52012e-09,9.86457e-09,3.70741e-08,7.12276e-09,3.78489e-09,5.67238e-09,1.74940e-08,1659386509.9509623,1659386510.4135575,1659386510.8761344,1659386511.3388138,1659386511.8013892,1659386512.263957,1659386512.7265055,1659386513.1892917,1659386513.6525822,1659386514.1158328,1659386514.580396,1659386515.0430164
52.2,51.9329,-0.00030,5.24777e+01,5.25203e+01,5.39323e+01,5.39324e+01,5.39325e+01,5.39325e+01,5.39323e+01,5.39307e+01,5.39324e+01,5.39326e+01,5.39324e+01,5.39320e+01,2.42598e-05,2.35486e-05,1.07586e-08,8.60294e-09,6.93401e-09,7.28170e-09,9.51687e-09,3.72231e-08,7.73867e-09,4.70877e-09,9.07977e-09,1.48118e-08,1659386517.0790672,1659386517.541702,1659386518.0040808,1659386518.4668999,1659386518.9296544,1659386519.393152,1659386519.8561878,1659386520.3187683,1659386520.781964,1659386521.2443275,1659386521.707074,1659386522.1697257
52.3,52.0342,0.00160,5.25791e+01,5.26221e+01,5.40336e+01,5.40336e+01,5.40338e+01,5.40338e+01,5.40335e+01,5.40318e+01,5.40335e+01,5.40337e+01,5.40338e+01,5.40333e+01,2.42576e-05,2.35403e-05,1.06295e-08,1.07984e-08,7.30157e-09,5.92073e-09,1.20203e-08,3.97960e-08,1.24574e-08,8.41419e-09,6.45717e-09,1.49806e-08,1659386532.2974255,1659386532.7607062,1659386533.2259965,1659386533.6882086,1659386534.1509879,1659386534.613694,1659386535.0759785,1659386535.5387075,1659386536.0013726,1659386536.4649189,1659386536.9278488,1659386537.3903744
52.3,52.033,0.00160,5.25779e+01,5.26208e+01,5.40324e+01,5.40322e+01,5.40324e+01,5.40325e+01,5.40323e+01,5.40308e+01,5.40324e+01,5.40326e+01,5.40324e+01,5.40318e+01,2.42573e-05,2.35426e-05,9.96391e-09,1.29839e-08,1.00434e-08,8.54333e-09,1.11063e-08,3.73026e-08,1.00235e-08,6.25849e-09,9.91424e-09,2.05139e-08,1659386539.4254427,1659386539.8879395,1659386540.3505766,1659386540.813234,1659386541.2762835,1659386541.7398176,1659386542.2024837,1659386542.6645494,1659386543.1275322,1659386543.5902078,1659386544.0527623,1659386544.515916
52.3,52.0351,0.00160,5.25803e+01,5.26229e+01,5.40344e+01,5.40346e+01,5.40347e+01,5.40347e+01,5.40345e+01,5.40327e+01,5.40343e+01,5.40347e+01,5.40346e+01,5.40342e+01,2.42520e-05,2.35429e-05,1.08878e-08,9.00030e-09,6.43730e-09,6.01014e-09,1.03215e-08,4.07497e-08,1.28249e-08,7.02341e-09,8.84136e-09,1.43449e-08,1659386546.5429683,1659386547.005887,1659386547.4681375,1659386547.9308531,1659386548.393637,1659386548.855954,1659386549.3186166,1659386549.781383,1659386550.2450693,1659386550.7081585,1659386551.171072,1659386551.6336365
52.3,52.0351,0.00160,5.25801e+01,5.26229e+01,5.40346e+01,5.40346e+01,5.40345e+01,5.40345e+01,5.40343e+01,5.40324e+01,5.40345e+01,5.40349e+01,5.40346e+01,5.40341e+01,2.42558e-05,2.35433e-05,8.49366e-09,7.59959e-09,9.82483e-09,9.40760e-09,1.27554e-08,4.47234e-08,1.05004e-08,3.64582e-09,7.84794e-09,1.64310e-08,1659386553.6578648,1659386554.1202254,1659386554.5829065,1659386555.0454178,1659386555.509449,1659386555.972894,1659386556.4405706,1659386556.9035363,1659386557.3664057,1659386557.8284392,1659386558.2910092,1659386558.7537403
52.3,52.0331,0.00160,5.25782e+01,5.26209e+01,5.40325e+01,5.40327e+01,5.40328e+01,5.40327e+01,5.40324e+01,5.40306e+01,5.40325e+01,5.40328e+01,5.40327e+01,5.40320e+01,2.42548e-05,2.35423e-05,1.05798e-08,7.26183e-09,5.33462e-09,6.62605e-09,1.18017e-08,4.19517e-08,9.64602e-09,5.28495e-09,6.20882e-09,1.75337e-08,1659386560.7861586,1659386561.2565649,1659386561.719989,1659386562.182616,1659386562.6447804,1659386563.108105,1659386563.570788,1659386564.0335774,1659386564.4960072,1659386564.9586477,1659386565.4200506,1659386565.8826196
52.4,52.1349,0.00070,5.26801e+01,5.27230e+01,5.41342e+01,5.41343e+01,5.41343e+01,5.41344e+01,5.41342e+01,5.41324e+01,5.41342e+01,5.41346e+01,5.41342e+01,5.41338e+01,2.42531e-05,2.35376e-05,1.10269e-08,9.96391e-09,1.01030e-08,8.94070e-09,1.14143e-08,4.16338e-08,1.09871e-08,4.81804e-09,1.23282e-08,1.86563e-08,1659386575.9931617,1659386576.458858,1659386576.9212563,1659386577.3842661,1659386577.848278,1659386578.3110116,1659386578.7736828,1659386579.2362485,1659386579.6990118,1659386580.1617196,1659386580.624138,1659386581.087687
52.4,52.1348,0.00070,5.26800e+01,5.27230e+01,5.41344e+01,5.41343e+01,5.41344e+01,5.41344e+01,5.41341e+01,5.41321e+01,5.41341e+01,5.41345e+01,5.41344e+01,5.41337e+01,2.42528e-05,2.35362e-05,6.43730e-09,8.01682e-09,7.46051e-09,7.50025e-09,1.24375e-08,4.46240e-08,1.13448e-08,4.75844e-09,7.31150e-09,1.78218e-08,1659386583.117608,1659386583.5846891,1659386584.0477848,1659386584.5106485,1659386584.973304,1659386585.4369025,1659386585.9000256,1659386586.3627567,1659386586.8254726,1659386587.2879434,1659386587.750563,1659386588.2121603
52.4,52.1345,0.00070,5.26798e+01,5.27228e+01,5.41338e+01,5.41339e+01,5.41341e+01,5.41342e+01,5.41340e+01,5.41319e+01,5.41340e+01,5.41343e+01,5.41340e+01,5.41333e+01,2.42505e-05,2.35343e-05,1.11461e-08,1.00136e-08,7.07308e-09,5.06639e-09,8.59300e-09,4.26769e-08,8.31485e-09,3.55641e-09,8.77182e-09,1.92722e-08,1659386590.2403715,1659386590.7029858,1659386591.1656024,1659386591.6279995,1659386592.0905132,1659386592.55199,1659386593.014659,1659386593.4773917,1659386593.9451692,1659386594.4081626,1659386594.87091,1659386595.333545
52.4,52.1354,0.00070,5.26806e+01,5.27236e+01,5.41348e+01,5.41347e+01,5.41346e+01,5.41349e+01,5.41347e+01,5.41330e+01,5.41350e+01,5.41352e+01,5.41349e+01,5.41344e+01,2.42525e-05,2.35352e-05,9.62615e-09,1.10765e-08,1.32819e-08,9.09964e-09,1.21891e-08,4.02729e-08,7.18236e-09,4.13259e-09,8.30491e-09,1.72257e-08,1659386597.3668325,1659386597.830058,1659386598.2925227,1659386598.755744,1659386599.2185335,1659386599.681339,1659386600.145889,1659386600.6082761,1659386601.07188,1659386601.5363674,1659386601.9989924,1659386602.461794
52.4,52.1349,0.00070,5.26802e+01,5.27234e+01,5.41343e+01,5.41342e+01,5.41343e+01,5.41345e+01,5.41342e+01,5.41323e+01,5.41342e+01,5.41344e+01,5.41345e+01,5.41340e+01,2.42513e-05,2.35315e-05,1.07388e-08,1.10567e-08,9.41753e-09,6.50684e-09,1.17819e-08,4.36604e-08,1.12057e-08,8.50360e-09,7.02341e-09,1.54873e-08,1659386604.4957283,1659386604.9605734,1659386605.4269352,1659386605.8891263,1659386606.3522239,1659386606.814864,1659386607.2774663,1659386607.740067,1659386608.2028139,1659386608.665449,1659386609.1291435,1659386609.592096
52.5,52.2343,-0.00060,5.27796e+01,5.28229e+01,5.42337e+01,5.42338e+01,5.42336e+01,5.42338e+01,5.42335e+01,5.42317e+01,5.42337e+01,5.42339e+01,5.42339e+01,5.42333e+01,2.42506e-05,2.35298e-05,1.03513e-08,8.66254e-09,1.13944e-08,7.73867e-09,1.39177e-08,4.39386e-08,9.54668e-09,7.25190e-09,6.15915e-09,1.70767e-08,1659386619.692225,1659386620.1550393,1659386620.6197834,1659386621.0824482,1659386621.5450528,1659386622.0083818,1659386622.4717603,1659386622.934281,1659386623.3968084,1659386623.8601003,1659386624.322844,1659386624.7856073
52.5,52.2346,-0.00060,5.27800e+01,5.28230e+01,5.42339e+01,5.42340e+01,5.42340e+01,5.42341e+01,5.42340e+01,5.42322e+01,5.42340e+01,5.42341e+01,5.42340e+01,5.42335e+01,2.42494e-05,2.35330e-05,1.08878e-08,1.05798e-08,9.99371e-09,8.42412e-09,1.07487e-08,3.94980e-08,1.06692e-08,9.14931e-09,1.05997e-08,1.84874e-08,1659386626.8278508,1659386627.2903087,1659386627.7528436,1659386628.2159505,1659386628.6794739,1659386629.143677,1659386629.6068976,1659386630.0694966,1659386630.532039,1659386630.9946554,1659386631.460003,1659386631.922661
52.5,52.2355,-0.00060,5.27810e+01,5.28241e+01,5.42349e+01,5.42351e+01,5.42351e+01,5.42351e+01,5.42349e+01,5.42331e+01,5.42350e+01,5.42352e+01,5.42349e+01,5.42344e+01,2.42483e-05,2.35290e-05,9.95398e-09,6.53664e-09,6.75519e-09,7.20223e-09,9.71556e-09,3.96172e-08,8.99037e-09,5.17567e-09,9.77516e-09,1.77224e-08,1659386633.959603,1659386634.4233735,1659386634.8860164,1659386635.3482983,1659386635.8109984,1659386636.2735772,1659386636.736225,1659386637.1988318,1659386637.6637278,1659386638.127672,1659386638.5903165,1659386639.0523527
52.5,52.2345,-0.00060,5.27799e+01,5.28231e+01,5.42339e+01,5.42339e+01,5.42341e+01,5.42342e+01,5.42339e+01,5.42320e+01,5.42338e+01,5.42341e+01,5.42339e+01,5.42332e+01,2.42489e-05,2.35298e-05,1.01924e-08,9.53674e-09,7.45058e-09,5.01672e-09,1.01527e-08,4.09285e-08,1.23978e-08,6.87440e-09,9.33806e-09,2.15570e-08,1659386641.0812109,1659386641.5441675,1659386642.0068903,1659386642.4695904,1659386642.9320636,1659386643.3946145,1659386643.8598895,1659386644.3225958,1659386644.7851849,1659386645.248156,1659386645.710831,1659386646.173478
52.5,52.2353,-0.00060,5.27808e+01,5.28237e+01,5.42347e+01,5.42345e+01,5.42347e+01,5.42347e+01,5.42346e+01,5.42328e+01,5.42348e+01,5.42349e+01,5.42347e+01,5.42343e+01,2.42481e-05,2.35328e-05,9.56655e-09,1.37687e-08,9.33806e-09,1.01328e-08,1.15633e-08,4.17034e-08,8.89103e-09,6.37770e-09,9.81490e-09,1.67986e-08,1659386648.2086747,1659386648.6717494,1659386649.13665,1659386649.5995185,1659386650.0615742,1659386650.5237813,1659386650.9883745,1659386651.4510114,1659386651.913788,1659386652.3759894,1659386652.8384538,1659386653.2999477
52.6,52.3352,0.00090,5.28807e+01,5.29242e+01,5.43344e+01,5.43346e+01,5.43346e+01,5.43348e+01,5.43344e+01,5.43326e+01,5.43346e+01,5.43347e+01,5.43347e+01,5.43341e+01,2.42481e-05,2.35220e-05,1.25269e-08,1.02023e-08,1.05004e-08,7.15256e-09,1.30932e-08,4.37299e-08,1.02421e-08,7.56979e-09,9.09964e-09,1.90536e-08,1659386663.390447,1659386663.8532526,1659386664.3164263,1659386664.7796934,1659386665.2423787,1659386665.7044532,1659386666.167577,1659386666.6349235,1659386667.0975256,1659386667.5600336,1659386668.022825,1659386668.485574
52.6,52.3353,0.00090,5.28810e+01,5.29243e+01,5.43346e+01,5.43347e+01,5.43346e+01,5.43349e+01,5.43346e+01,5.43328e+01,5.43349e+01,5.43350e+01,5.43346e+01,5.43340e+01,2.42451e-05,2.35223e-05,1.11163e-08,9.79503e-09,1.19607e-08,7.03335e-09,1.24971e-08,4.18623e-08,7.30157e-09,5.82139e-09,1.08778e-08,2.23219e-08,1659386670.5357163,1659386670.9982271,1659386671.4604216,1659386671.9230473,1659386672.3857136,1659386672.848051,1659386673.310539,1659386673.774726,1659386674.237351,1659386674.700672,1659386675.1637027,1659386675.6262753
52.6,52.3338,0.00090,5.28795e+01,5.29226e+01,5.43333e+01,5.43331e+01,5.43332e+01,5.43332e+01,5.43331e+01,5.43313e+01,5.43331e+01,5.43334e+01,5.43331e+01,5.43324e+01,2.42449e-05,2.35252e-05,8.60294e-09,1.19110e-08,1.04308e-08,9.48707e-09,1.13646e-08,4.10477e-08,1.23680e-08,7.26183e-09,1.16527e-08,2.28286e-08,1659386677.6669428,1659386678.1295474,1659386678.5920765,1659386679.0546246,1659386679.517343,1659386679.980661,1659386680.443606,1659386680.9062405,1659386681.3684034,1659386681.8310103,1659386682.2950902,1659386682.7563398
52.6,52.3352,0.00090,5.28809e+01,5.29243e+01,5.43347e+01,5.43348e+01,5.43347e+01,5.43346e+01,5.43344e+01,5.43324e+01,5.43346e+01,5.43347e+01,5.43346e+01,5.43341e+01,2.42440e-05,2.35216e-05,8.07643e-09,7.47045e-09,7.65920e-09,1.00931e-08,1.36991e-08,4.65214e-08,1.08282e-08,8.52346e-09,1.04805e-08,1.82390e-08,1659386684.7883513,1659386685.2535267,1659386685.7160072,1659386686.178947,1659386686.6415632,1659386687.1040728,1659386687.5686603,1659386688.0316854,1659386688.4942029,1659386688.9562848,1659386689.4190638,1659386689.8817067
52.6,52.3343,0.00090,5.28800e+01,5.29231e+01,5.43336e+01,5.43335e+01,5.43335e+01,5.43336e+01,5.43337e+01,5.43318e+01,5.43339e+01,5.43339e+01,5.43336e+01,5.43331e+01,2.42445e-05,2.35262e-05,1.17322e-08,1.41362e-08,1.26163e-08,1.23878e-08,1.05401e-08,4.20014e-08,6.88434e-09,5.85119e-09,1.16626e-08,1.93218e-08,1659386691.9165068,1659386692.3799255,1659386692.842557,1659386693.3051112,1659386693.7710783,1659386694.2341294,1659386694.6965616,1659386695.1598456,1659386695.6237338,1659386696.087712,1659386696.550227,1659386697.0127852
52.7,52.4335,-0.00170,5.29795e+01,5.30228e+01,5.44328e+01,5.44328e+01,5.44330e+01,5.44329e+01,5.44328e+01,5.44311e+01,5.44328e+01,5.44330e+01,5.44328e+01,5.44325e+01,2.42399e-05,2.35175e-05,1.12653e-08,1.09076e-08,8.05656e-09,9.27846e-09,1.24772e-08,3.99649e-08,1.16229e-08,8.36452e-09,1.20699e-08,1.74244e-08,1659386707.0745738,1659386707.5400302,1659386708.00436,1659386708.4668674,1659386708.929661,1659386709.3918912,1659386709.8590138,1659386710.3231933,1659386710.78442,1659386711.2477398,1659386711.7105324,1659386712.1732156
